INN,org_id,city,non_mat_assets_2024,fixed_assets_2024,rev_2024,cost_price_2024,tax_2024,percent_2024,profit_2024,non_mat_assets_2023,fixed_assets_2023,rev_2023,cost_price_2023,tax_2023,percent_2023,profit_2023,non_mat_assets_2022,fixed_assets_2022,rev_2022,cost_price_2022,tax_2022,percent_2022,profit_2022,non_mat_assets_2021,fixed_assets_2021,rev_2021,cost_price_2021,tax_2021,percent_2021,profit_2021,non_mat_assets_2020,fixed_assets_2020,rev_2020,cost_price_2020,tax_2020,percent_2020,profit_2020,non_mat_assets_2019,fixed_assets_2019,rev_2019,cost_price_2019,tax_2019,percent_2019,profit_2019
6950199459,9978835,Тверь,,108338.0,31198.0,8749.0,-9173.0,23695.0,128831.0,,89170.0,26251.0,15243.0,-13150.0,27959.0,111193.0,,34853.0,33218.0,958.0,-1312.0,22775.0,-40310.0,,24849.0,20138.0,1105.0,-179.0,1737.0,-3628.0,,21147.0,138230.0,10762.0,-5962.0,19.0,107015.0,,13857.0,5961.0,3590.0,-5361.0,3.0,69208.0
2618015243,5679583,Предгорный,,39974.0,2132.0,311.0,-23.0,0.0,-23468.0,,39544.0,9745.0,1173.0,-239.0,32.0,-2812.0,,39743.0,169934.0,144879.0,-1931.0,,-29548.0,,51623.0,35893.0,30050.0,-1534.0,,3419.0,,32724.0,147477.0,132684.0,-1177.0,13.0,-6380.0,,21936.0,216862.0,199773.0,-1017.0,860.0,3060.0
7325124442,8149535,Волгоград,,2803.0,6214546.0,5681708.0,-27701.0,0.0,98689.0,,51374.0,5443642.0,4301184.0,-136919.0,2540.0,535488.0,,86135.0,247997.0,5310.0,-24657.0,62845.0,87899.0,,21311.0,132549.0,29489.0,-4246.0,3867.0,14531.0,,6531.0,,,3784.0,13415.0,-18664.0,,,,,,15.0,400.0
3241003677,5861740,Новозыбков,13.0,5924.0,318157.0,274029.0,-9856.0,,38742.0,19.0,6177.0,70436.0,66803.0,-835.0,,3466.0,24.0,7850.0,102825.0,100878.0,-1164.0,,7058.0,30.0,6922.0,147643.0,139401.0,-5029.0,,2853.0,35.0,5474.0,143973.0,127370.0,-3167.0,,12030.0,40.0,5736.0,97727.0,80008.0,-1207.0,,15131.0
3329095202,10911889,Владимир,,35000.0,140865.0,76892.0,-11983.0,,47811.0,,27.0,69589.0,30817.0,-7064.0,,29450.0,,463.0,40107.0,34786.0,-950.0,,3501.0,,3297.0,35975.0,33238.0,-434.0,,1141.0,,6333.0,59366.0,57132.0,-911.0,,-2319.0,,,17132.0,15731.0,-221.0,,545.0
3625008979,5788550,Рамонский,,208967.0,139610.0,105041.0,,6722.0,25192.0,,237069.0,134489.0,122917.0,,4134.0,366.0,,362175.0,102706.0,53868.0,,2400.0,41352.0,,389073.0,31639.0,19982.0,,,84609.0,,270409.0,135345.0,96887.0,,2846.0,17235.0,,362175.0,102706.0,53418.0,,2400.0,41802.0
7203396093,9916483,Тюмень,,0.0,466811.0,279116.0,-28412.0,6496.0,139394.0,,,4167.0,10652.0,-30028.0,11552.0,92961.0,,62649.0,4678.0,4547.0,8706.0,,-37359.0,,63490.0,8140.0,10289.0,-2908.0,,10134.0,,158849.0,177970.0,136408.0,-5284.0,3227.0,5556.0,,55293.0,726699.0,599713.0,-4979.0,27298.0,11845.0
3812002127,1467621,Иркутск,,423420.0,6486.0,6610.0,-2944.0,5012.0,12097.0,,318363.0,69793.0,46923.0,-7800.0,8696.0,32239.0,,513203.0,47213.0,38479.0,-1725.0,7058.0,6853.0,,535850.0,5326.0,3323.0,-154.0,469.0,591.0,,111971.0,68875.0,67150.0,-260.0,793.0,926.0,,108425.0,9124.0,5446.0,-161.0,3219.0,37330.0
2320225840,8910340,Сочи,,124806.0,22420.0,104130.0,,,-130468.0,,138934.0,644219.0,714137.0,,,-124940.0,,7902.0,79445.0,18625.0,-6891.0,,115707.0,,9288.0,15213.0,12358.0,-6831.0,,43525.0,,43634.0,56803.0,68969.0,,,82279.0,,53005.0,54789.0,58290.0,,,-49529.0
7709862944,2711468,Химки,0.0,5572.0,510.0,921.0,49220.0,1588.0,14527.0,,8316.0,14873.0,25036.0,10900.0,1650.0,-20806.0,18.0,7951.0,11795.0,21750.0,9919.0,1669.0,-42858.0,45.0,8609.0,92990.0,74099.0,1545.0,175.0,-26839.0,26.0,2104.0,153184.0,76120.0,-5225.0,898.0,-12930.0,29.0,5013.0,166372.0,159886.0,33669.0,3164.0,-690518.0
2635224494,10033199,Ставрополь,,600.0,0.0,49.0,-199.0,,11648.0,,,59849.0,652.0,-6490.0,,25905.0,,880714.0,317289.0,,-61259.0,,238966.0,,650760.0,128866.0,,-5935.0,,124453.0,,,180938.0,0.0,-35610.0,,141024.0,,,317289.0,,-61259.0,,238966.0
2130203012,10749906,Чебоксары,,0.0,2959.0,14839.0,,60.0,-10901.0,,291.0,106254.0,119260.0,,11835.0,-25221.0,,378.0,,,,,-780.0,,144731.0,,,,,-1659.0,,,64925.0,33903.0,,,30027.0,,,52619.0,51901.0,,,5.0
3305015906,666111,Ковров,,35679.0,16548.0,,-727.0,,19931.0,,37141.0,,,-275.0,,301.0,,18950.0,0.0,0.0,-242.0,,294.0,,14969.0,20655.0,21029.0,-628.0,,-4548.0,,10542.0,2775.0,1822.0,-111.0,,640.0,,11049.0,7775.0,6107.0,-144.0,,1001.0
6501067536,6991661,Южно-Сахалинск,,270923.0,6060078.0,4818607.0,-85175.0,424042.0,152414.0,,251625.0,2588376.0,1985481.0,-23721.0,282734.0,79324.0,,197772.0,2686937.0,2416726.0,-14368.0,,42674.0,,368117.0,2361304.0,2115713.0,-37832.0,,6576.0,,162055.0,1502554.0,1368993.0,-15246.0,0.0,646.0,,180832.0,376012.0,293539.0,645.0,142.0,809.0
3329033527,3869260,Владимир,,74912.0,449644.0,208102.0,-47595.0,26262.0,16612.0,,822952.0,449.0,4264.0,-860.0,,-5799.0,,425534.0,68833.0,55107.0,-4064.0,194.0,2.0,,300608.0,178064.0,140414.0,-4031.0,237.0,-557.0,,189143.0,241859.0,196498.0,-1817.0,,43853.0,,157205.0,180701.0,141005.0,-1862.0,,36548.0
2901155444,5617371,Архангельск,,,,,0.0,,-603.0,,,,,-111.0,,445.0,,0.0,2086.0,1.0,-134.0,,1493.0,,118.0,7869.0,12060.0,,,-7190.0,,,,,,,,,,,,,,
7840368402,5921314,Санкт-Петербург,,34761.0,18287.0,19231.0,58.0,28.0,233.0,,47170.0,25090.0,23908.0,177.0,,706.0,,64074.0,39958.0,35092.0,2851.0,47.0,1702.0,,59905.0,45023.0,50916.0,370.0,,1480.0,,29689.0,29907.0,32712.0,130.0,,519.0,,36764.0,44018.0,43808.0,63.0,,250.0
7841097843,11791601,Санкт-Петербург,,7595.0,18911.0,14239.0,903.0,9.0,3552.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710281630,7088924,Москва,,2514.0,214289.0,212441.0,-380.0,,1519.0,,,306112.0,302714.0,-700.0,,2693.0,,72.0,192687.0,191203.0,-397.0,,1373.0,,2196.0,289603.0,283718.0,-301.0,,1206.0,,,73508.0,73157.0,-70.0,,274.0,,,83099.0,82738.0,-71.0,,290.0
2312129420,6205804,Краснодар,,50499.0,703451.0,582422.0,-18124.0,,72337.0,,28689.0,939168.0,623726.0,-55458.0,,221680.0,,20059.0,472248.0,430550.0,-3450.0,,13660.0,,20518.0,559094.0,499527.0,-9120.0,,35207.0,,1934.0,417581.0,385800.0,-4189.0,0.0,15840.0,,2336.0,165693.0,151414.0,-422.0,316.0,1649.0
6167106693,1593458,Элиста,,0.0,199206.0,144040.0,2153.0,9792.0,34654.0,,215.0,221641.0,142780.0,39858.0,6175.0,7531.0,,8171.0,86894.0,65638.0,-440.0,7864.0,1347.0,,11214.0,177286.0,151138.0,-962.0,4178.0,1853.0,,12535.0,108188.0,109084.0,-870.0,4528.0,2449.0,,8890.0,298488.0,293636.0,-965.0,5367.0,1068.0
7447100174,1526066,Челябинск,,4754.0,222220.0,219708.0,443.0,,1772.0,,644.0,56234.0,49568.0,216.0,,865.0,,644.0,18437.0,16358.0,55.0,,221.0,,1048.0,27255.0,26537.0,10.0,,-63.0,,1582.0,122510.0,95508.0,83.0,,333.0,,19.0,56912.0,56529.0,-28.0,,168.0
6137007409,6960229,Волгодонск,,0.0,184353.0,131250.0,-4363.0,,47260.0,,54.0,184146.0,169558.0,-2517.0,,10069.0,,134.0,149245.0,134992.0,-2581.0,,10326.0,,233.0,91940.0,90220.0,-150.0,,598.0,,,189953.0,176934.0,2309.0,0.0,9237.0,,,203873.0,190413.0,2392.0,3.0,9569.0
4823074284,10079289,Липецк,,45003.0,761281.0,713321.0,-3493.0,2634.0,15359.0,,29372.0,474545.0,460073.0,,300.0,-4490.0,,26353.0,511362.0,477611.0,-3901.0,1132.0,10231.0,,32106.0,542926.0,498686.0,-3321.0,1054.0,15661.0,,24512.0,374377.0,367110.0,-597.0,,1661.0,,3699.0,178767.0,164527.0,-2255.0,,9841.0
3664119129,2874469,Воронеж,,0.0,244522.0,187752.0,,,23290.0,,467.0,226577.0,99798.0,,,109579.0,,755.0,156088.0,87491.0,,,41948.0,,,69107.0,30586.0,,,22951.0,,,100161.0,41949.0,-1102.0,,50082.0,,,100307.0,32020.0,-3724.0,,58597.0
7701249736,7135244,Москва,,257194.0,795974.0,638197.0,-23655.0,6668.0,99797.0,,48723.0,790193.0,693794.0,-24579.0,,95125.0,,22035.0,160890.0,136242.0,-1614.0,44.0,4228.0,,25755.0,151243.0,132184.0,-1021.0,107.0,3498.0,,29625.0,79856.0,78065.0,-536.0,932.0,1018.0,,31174.0,102709.0,99832.0,-1252.0,11.0,4181.0
3663092033,1932867,Воронеж,,0.0,276252.0,150515.0,,,31555.0,,1153.0,294233.0,113662.0,,,157450.0,,1924.0,314484.0,108984.0,,,181163.0,,,57983.0,34651.0,,,13515.0,,,61468.0,26332.0,-1288.0,,27648.0,,,52207.0,28786.0,-4177.0,,9639.0
2311108843,2214637,Краснодар,,1618.0,94725.0,90443.0,853.0,,3309.0,,470.0,43711.0,41148.0,288.0,,1081.0,,700.0,135786.0,122904.0,-758.0,,2644.0,,385.0,145612.0,132719.0,-1619.0,,7086.0,,232.0,66124.0,59389.0,-440.0,,1746.0,,185.0,30602.0,28467.0,-33.0,,126.0
5209002295,6884159,Ветлуга,,4394.0,19516.0,18269.0,585.0,,591.0,,4824.0,22078.0,20865.0,662.0,,350.0,,6517.0,26521.0,23017.0,796.0,,2669.0,,6103.0,22134.0,20661.0,664.0,,560.0,,6803.0,20076.0,19842.0,,,234.0,,3992.0,19793.0,19642.0,,,151.0
4205410661,11985327,Кемерово,0.0,0.0,192405.0,184583.0,-1564.0,0.0,6258.0,,,132576.0,127592.0,-997.0,,3987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008041255,5398790,Долгопрудный,,5998.0,42382.0,52772.0,341.0,,-31059.0,,7204.0,66748.0,62730.0,386.0,,86.0,,2373.0,133772.0,114327.0,-187.0,,-1348.0,,102.0,129909.0,125836.0,-996.0,,-731.0,,,,,,,,,,,,,,
3509010053,1623539,Грязовец,,1455.0,153807.0,152819.0,-159.0,,531.0,,1678.0,149159.0,142969.0,-1231.0,,4641.0,,1178.0,141166.0,129634.0,-2255.0,,8824.0,,1869.0,103989.0,100526.0,-660.0,,2399.0,,1452.0,71759.0,68197.0,-685.0,,2437.0,,2069.0,66050.0,65592.0,-54.0,,157.0
7113010080,9288684,Ефремов,,295.0,38524.0,35871.0,,,562.0,,0.0,32307.0,29111.0,,,1204.0,,0.0,33113.0,27618.0,,,3801.0,,0.0,18532.0,15362.0,,,2434.0,,24.0,13560.0,-12900.0,,,660.0,,43.0,15743.0,-15109.0,,,25.0
7206036204,5376888,Тобольск,,18069.0,346976.0,251560.0,-8937.0,0.0,36631.0,,8506.0,161931.0,126666.0,-1341.0,0.0,4681.0,,11616.0,252600.0,162863.0,-11775.0,0.0,50934.0,,3259.0,109791.0,88558.0,-2234.0,0.0,8360.0,,1425.0,114258.0,99616.0,629.0,107.0,3495.0,,355.0,99030.0,83694.0,1794.0,596.0,10612.0
7733761048,5222628,Москва,,51230.0,636252.0,474214.0,-11077.0,,26282.0,,53185.0,902582.0,730561.0,-17396.0,,67511.0,,37604.0,544591.0,436538.0,-11475.0,0.0,37058.0,,32186.0,180961.0,145442.0,-6277.0,60.0,19771.0,,13134.0,128948.0,114082.0,-2292.0,257.0,6697.0,,1974.0,101368.0,94683.0,-456.0,3.0,410.0
6685105796,9583739,Екатеринбург,,64.0,974192.0,972021.0,-104.0,,421.0,,,196466.0,194709.0,-31.0,,149.0,,,194090.0,191378.0,-20.0,,45.0,,,97350.0,77848.0,-19.0,,71.0,,,,,,,,,,,,,,
7017421828,10161629,Томск,,4693.0,,945.0,30.0,177.0,4.0,,4693.0,,740.0,9.0,1078.0,-3068.0,,4693.0,13111.0,560.0,3160.0,5637.0,4207.0,,27096.0,106826.0,50888.0,,4741.0,49624.0,,27096.0,106826.0,50888.0,,4741.0,49624.0,,,55392.0,40878.0,,4952.0,8400.0
277927589,10590855,Уфа,,15141.0,,6642.0,,,-7018.0,,21746.0,,6989.0,,,-34416.0,,57641.0,,4438.0,,,-9036.0,,66336.0,,7535.0,,,-18565.0,,72861.0,48161.0,65023.0,0.0,,-19759.0,,67310.0,331252.0,271213.0,-7819.0,,30081.0
7814351579,2774865,Санкт-Петербург,,12356.0,1352437.0,932162.0,-4931.0,,18446.0,,5768.0,145941.0,82628.0,-440.0,,3198.0,,813.0,231067.0,227882.0,404.0,,2437.0,,1488.0,200414.0,200180.0,48.0,,146.0,,2716.0,230331.0,229310.0,167.0,,668.0,,1893.0,99779.0,99503.0,83.0,,328.0
8905039369,238747,Ноябрьск,,74031.0,1231380.0,1104373.0,-38622.0,,140870.0,,65404.0,1063870.0,983703.0,-18994.0,,75954.0,,81335.0,1159816.0,948004.0,-52080.0,,150706.0,,45759.0,558849.0,554897.0,-1697.0,,-2632.0,,40672.0,616598.0,517676.0,-19075.0,0.0,68104.0,,53774.0,790360.0,668157.0,-23356.0,7.0,86279.0
4632196965,8958669,Курск,,600.0,229742.0,195670.0,-451.0,8093.0,917.0,,991.0,531451.0,498778.0,-1320.0,3370.0,5161.0,,1512.0,74575.0,52784.0,2022.0,,5538.0,,14206.0,218686.0,199559.0,-2909.0,,4858.0,,14142.0,257397.0,256187.0,-1060.0,,3078.0,,10439.0,116472.0,112410.0,-535.0,,2679.0
7204104272,1646718,Тюмень,,373.0,449212.0,409673.0,226.0,,904.0,,526.0,624339.0,660375.0,480.0,,1918.0,,1245.0,601815.0,600301.0,152.0,,609.0,,3093.0,132379.0,136710.0,385.0,,1540.0,,,,,,,,,,,,,,
6318231219,7856172,Москва,,306.0,22369.0,21508.0,121.0,,17870.0,,1377.0,27355.0,29183.0,127.0,,505.0,,6108.0,7232.0,7421.0,-505.0,,-1177.0,,13390.0,60066.0,122082.0,164.0,,-68196.0,,21431.0,59873.0,39355.0,-13.0,1.0,-449.0,,31800.0,219913.0,234802.0,-626.0,,5411.0
7806508025,8022745,Санкт-Петербург,,10.0,7005.0,6461.0,-70.0,,474.0,,10.0,4756.0,4194.0,-48.0,,514.0,,10.0,11578.0,11343.0,-116.0,,119.0,,10.0,10679.0,10306.0,-107.0,,266.0,,10.0,2919.0,2581.0,-29.0,,309.0,,10.0,2379.0,2050.0,-24.0,,305.0
6321273593,2332263,Самара,,0.0,0.0,0.0,0.0,,0.0,,,294307.0,282192.0,-609.0,,2437.0,,214.0,859904.0,798706.0,-2369.0,351.0,9479.0,,3117.0,525518.0,472615.0,-3898.0,,15179.0,,,,,,,,,,,,,,
2536191417,6295853,Владивосток,,40210.0,281171.0,265944.0,2356.0,,9422.0,,36966.0,183550.0,176877.0,1099.0,,4323.0,,32704.0,193002.0,184546.0,1487.0,,5950.0,,32552.0,143730.0,143131.0,340.0,,1362.0,,19997.0,82684.0,81696.0,109.0,,436.0,,13895.0,89432.0,84616.0,414.0,,1655.0
8603245848,11742660,Нижневартовск,,,67141.0,59463.0,-26.0,263.0,105.0,,,26950.0,49119.0,6820.0,65.0,-27306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821010280,666654,Можга,,13261.0,2568637.0,2460349.0,-12670.0,,50678.0,,610.0,3487357.0,3405156.0,-9314.0,,37253.0,,959.0,1893178.0,1848363.0,-3671.0,,14684.0,,1307.0,1670922.0,1630530.0,-4062.0,,16247.0,,1656.0,1995092.0,1964025.0,-3033.0,,12133.0,,,1081415.0,1058595.0,-2782.0,,9444.0
2461040680,10565410,Красноярск,,159.0,3642.0,4771.0,145.0,,208.0,,636.0,3100.0,5444.0,94.0,,-2460.0,,1363.0,70.0,8437.0,44.0,,-8384.0,,2091.0,16025.0,15034.0,964.0,,2.0,,,27255.0,13401.0,499.0,,-13161.0,,,35088.0,12616.0,376.0,,22073.0
6234165390,10077324,Рязань,,32906.0,987143.0,663476.0,-24587.0,,89361.0,,6884.0,623229.0,333960.0,-6628.0,,349.0,,5408.0,345287.0,324454.0,-4293.0,,16013.0,,6000.0,355233.0,322219.0,-6169.0,,25544.0,,2533.0,351413.0,997.0,-4416.0,,15923.0,,54.0,118018.0,819.0,-1154.0,,4654.0
7716247770,9189610,Москва,,330.0,76717.0,52520.0,36.0,296.0,144.0,,867.0,204106.0,197013.0,434.0,478.0,1575.0,,1567.0,221860.0,202704.0,874.0,9124.0,5760.0,,1015.0,127940.0,114912.0,293.0,5207.0,879.0,,,,,,,,,,,,,,
3808200479,10287842,Иркутск,,32418.0,684994.0,585065.0,3619.0,,10456.0,,14065.0,562083.0,560160.0,-661.0,,9608.0,,120224.0,223865.0,166049.0,7929.0,,-32666.0,,161253.0,612018.0,465536.0,-9663.0,,27520.0,,222331.0,508050.0,303801.0,-29740.0,,117296.0,,11481.0,222924.0,165082.0,-5250.0,,19376.0
5503236636,7562756,Омск,,1422.0,28141.0,30329.0,-54.0,,214.0,,1844.0,27840.0,26961.0,-142.0,,566.0,,40.0,23251.0,32928.0,55.0,0.0,586.0,,69.0,30848.0,48756.0,28.0,247.0,-104.0,,18.0,15753.0,23162.0,0.0,215.0,-7732.0,,101.0,40804.0,38087.0,488.0,22.0,1331.0
7702834017,8404035,Москва,,1052.0,1409517.0,914944.0,-91670.0,163.0,349379.0,,,1724495.0,1063857.0,-126278.0,29.0,487412.0,,15.0,1240486.0,894498.0,-70438.0,,289077.0,,30.0,532069.0,383648.0,-26166.0,,104198.0,,46.0,384869.0,259325.0,-22589.0,53.0,93645.0,,,758593.0,547779.0,-39083.0,263.0,156658.0
7804173327,1954161,Санкт-Петербург,,23509.0,373918.0,371182.0,681.0,,1066.0,,25107.0,360038.0,330957.0,5888.0,,21794.0,,21268.0,221469.0,197481.0,4843.0,,18157.0,,3487.0,68817.0,60373.0,1484.0,,6434.0,,1539.0,63098.0,58690.0,1116.0,,3073.0,,1984.0,54302.0,46554.0,2028.0,,4814.0
5321160340,7772171,Великий Новгород,,116300.0,367648.0,348749.0,3342.0,,385.0,,80792.0,304981.0,286719.0,3840.0,,372.0,,98086.0,429465.0,386439.0,-961.0,,2357.0,,66184.0,312397.0,273393.0,-2533.0,,6589.0,,45781.0,252369.0,227308.0,-1425.0,,5972.0,,12073.0,194749.0,165056.0,-1104.0,,460.0
3443121183,9120045,Волгоград,,2383.0,147963.0,143642.0,1072.0,,4291.0,,3284.0,215630.0,213700.0,811.0,,3243.0,,4212.0,272941.0,214680.0,12319.0,,49275.0,,6615.0,197862.0,197891.0,114.0,,570.0,,6097.0,160382.0,156721.0,1071.0,,3997.0,,7110.0,76032.0,75523.0,31.0,,120.0
3254503363,5197763,Москва,,15251.0,312131.0,295397.0,-826.0,1279.0,3095.0,,16576.0,392000.0,365600.0,-778.0,797.0,942.0,,18739.0,546481.0,455825.0,-703.0,108.0,3111.0,,3743.0,499826.0,378579.0,-530.0,98.0,2029.0,,3587.0,346053.0,331038.0,-13681.0,,82.0,,2422.0,309299.0,306471.0,-1120.0,,96.0
4825090436,7404640,Липецк,,20755.0,43290.0,16854.0,-1207.0,0.0,4828.0,,17983.0,23176.0,13832.0,-192.0,101.0,-770.0,,23667.0,26999.0,14223.0,-253.0,120.0,757.0,,31330.0,37744.0,24449.0,-703.0,11.0,2814.0,,42489.0,38885.0,32252.0,-275.0,,1098.0,,26596.0,20712.0,17504.0,-192.0,,766.0
8904077509,9114179,Новый Уренгой,,18519.0,201260.0,193335.0,-487.0,,2009.0,,75189.0,67175.0,63606.0,-172.0,,501.0,,96071.0,311491.0,291432.0,-1979.0,,7914.0,,363254.0,423078.0,425032.0,-618.0,,2472.0,,211335.0,124681.0,111709.0,-37.0,,44.0,,43206.0,118398.0,115074.0,-82.0,,326.0
2703011779,5694343,Холмск,,9222.0,272889.0,195793.0,5142.0,278.0,71916.0,,11321.0,173780.0,136705.0,1388.0,,33692.0,,14434.0,125680.0,118451.0,1227.0,,68.0,,18020.0,67525.0,56278.0,737.0,,4617.0,,22221.0,81545.0,75711.0,989.0,,4845.0,,14126.0,104709.0,99218.0,1193.0,,8482.0
7604207184,4164272,Ярославль,,43165.0,55812.0,61021.0,0.0,29.0,51.0,,44905.0,71564.0,71119.0,66.0,,205.0,,45690.0,62145.0,63299.0,29.0,11.0,32.0,,46519.0,42466.0,44412.0,94.0,15.0,59.0,,45596.0,38762.0,38317.0,-49.0,5.0,146.0,,55424.0,46176.0,69106.0,-1104.0,6452.0,-26080.0
7718670678,5732967,Москва,,,42.0,1475.0,,,-1433.0,,,59092.0,59042.0,,,-113.0,,,217025.0,217102.0,,,-737.0,,,12610.0,12494.0,,,0.0,,0.0,8567.0,15119.0,0.0,,-11254.0,,14.0,144503.0,141218.0,288.0,,921.0
546017950,308144,Кизилюрт,,109684.0,828985.0,801531.0,-3332.0,,13330.0,,104326.0,754131.0,739667.0,-2036.0,,8145.0,,131362.0,1214062.0,1189227.0,-4381.0,,17525.0,,23260.0,452277.0,439613.0,-2533.0,,10131.0,,,255652.0,-248749.0,-1381.0,,5522.0,,,180059.0,-178001.0,-412.0,,1646.0
7202231363,428322,Тюмень,,8289.0,53156.0,43978.0,526.0,,8424.0,,12193.0,45766.0,36780.0,454.0,,8293.0,,9173.0,40606.0,34631.0,479.0,,5343.0,,5110.0,40598.0,32018.0,418.0,,7879.0,,7297.0,30493.0,30708.0,356.0,0.0,4195.0,,235.0,32362.0,25646.0,317.0,31.0,6250.0
9715216621,9414323,Москва,36.0,4245111.0,13773.0,13773.0,-194.0,111.0,-409.0,54.0,4245788.0,15953.0,12503.0,-282.0,477.0,-822.0,72.0,3691488.0,19805.0,19805.0,-29.0,838.0,-395.0,90.0,3092682.0,26182.0,26182.0,33.0,52028.0,-2463.0,108.0,2028756.0,66756.0,66756.0,-92.0,120895.0,193.0,125.0,1589161.0,,,-89.0,121401.0,29.0
9723152682,11849793,Москва,,,80089.0,77387.0,-93.0,,369.0,,,32027.0,27992.0,-18.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155920690,6956931,Шахты,,543.0,33437.0,-20365.0,,,1858.0,,702.0,32771.0,-17634.0,,,14397.0,,,33119.0,-13222.0,,,19564.0,,,22495.0,-10018.0,,,12213.0,,,31436.0,-12636.0,,,13304.0,,,27412.0,-22235.0,,,4761.0
3123328982,8058612,Белгород,0.0,0.0,15257.0,60342.0,0.0,0.0,10895.0,,,63131.0,75362.0,-4.0,21.0,-4571.0,17.0,18202.0,155907.0,142212.0,-66.0,32.0,-4842.0,25.0,35117.0,151272.0,83716.0,-157.0,,9918.0,,,,,,,,,,,,,,
7729760700,8265991,Москва,,0.0,0.0,,,,-360.0,,10368.0,3111.0,,,,-6756.0,,28324.0,513539.0,655569.0,,,-260696.0,,48096.0,1727324.0,1724293.0,,,-1291.0,,34035.0,1727324.0,1724293.0,-436.0,,-1727.0,,48096.0,585402.0,576309.0,-1819.0,,1701.0
3257019986,8621906,Брянск,,1995.0,5169.0,5103.0,-7.0,,55.0,,2083.0,11720.0,9590.0,-6.0,,-298.0,,2939.0,38769.0,41805.0,,,-7983.0,,4886.0,57680.0,53240.0,,,-3498.0,,6770.0,81122.0,74584.0,-13.0,215.0,-752.0,,9215.0,92296.0,81573.0,,,-2517.0
7725847453,8925206,Москва,,2936.0,245442.0,160001.0,-10922.0,,42922.0,,4601.0,269657.0,195762.0,-8743.0,,33606.0,,6318.0,261535.0,159343.0,-16788.0,,63689.0,,7672.0,342529.0,284005.0,-12549.0,,49123.0,,9278.0,214908.0,158823.0,-9002.0,,35383.0,,11004.0,159853.0,111890.0,-4387.0,,8824.0
7705837577,4112167,Москва,,6457.0,618462.0,561348.0,-10483.0,5893.0,18031.0,,6274.0,418506.0,353610.0,-12028.0,3457.0,40163.0,,4144.0,441138.0,433542.0,-1892.0,1516.0,5293.0,,9984.0,359027.0,347622.0,-276.0,1127.0,1783.0,,8294.0,253423.0,250072.0,-176.0,606.0,1833.0,,5885.0,223036.0,235279.0,-915.0,,1662.0
2724004959,9026729,Хабаровск,,157.0,108027.0,107817.0,0.0,,0.0,,232.0,372727.0,365643.0,-401.0,,1606.0,,21482.0,1312082.0,1217254.0,-993.0,,3970.0,,21786.0,680095.0,565222.0,-1647.0,,11808.0,,,,,,,,,,,,,,
2365022832,8532209,Туапсе,,400.0,61997.0,51031.0,8276.0,495.0,-12753.0,,552.0,140303.0,84554.0,-48.0,3200.0,-128.0,,704.0,237805.0,166644.0,7708.0,,-34370.0,,856.0,214651.0,153641.0,896.0,,-4211.0,,1063.0,123781.0,88943.0,-11836.0,,-23864.0,,1045.0,160583.0,109837.0,4226.0,,-15426.0
7723754980,4514932,Москва,,3344.0,215392.0,193358.0,-177.0,,191.0,,4557.0,157883.0,142598.0,-155.0,,388.0,,1172.0,132909.0,116987.0,-109.0,14.0,334.0,,7225.0,210258.0,175829.0,-255.0,319.0,790.0,,,,,,,,,,,,,,
5190017993,7785109,Мурманск,,,,0.0,5.0,0.0,162.0,,,,201.0,14.0,360.0,-1452.0,,0.0,20427.0,29415.0,373.0,,-18973.0,,14226.0,33296.0,48668.0,439.0,,-5498.0,,14226.0,19244.0,27167.0,201.0,,-8190.0,,14226.0,,,,,0.0
6617024771,9178223,Екатеринбург,,55649.0,207576.0,189963.0,4158.0,8876.0,3138.0,,31133.0,173360.0,162236.0,1692.0,2170.0,5629.0,,10517.0,149574.0,135663.0,1482.0,1371.0,8004.0,,3590.0,147301.0,139413.0,1494.0,588.0,6744.0,,6453.0,94428.0,85951.0,939.0,97.0,6739.0,,9342.0,105195.0,133032.0,97.0,,-29422.0
9721060972,10512452,Балашиха,,,66935.0,82106.0,0.0,,-155463.0,,,926209.0,918246.0,1195.0,,4271.0,,0.0,565630.0,560302.0,728.0,,2240.0,,175.0,193858.0,188826.0,811.0,,3072.0,,467.0,159956.0,157364.0,356.0,,1027.0,,867.0,118215.0,115286.0,127.0,,478.0
3123429317,10493142,Белгород,,,0.0,369.0,0.0,,-5.0,,,14279.0,19536.0,13.0,,-7792.0,,,167389.0,309956.0,0.0,,-114735.0,,,92060.0,82775.0,-437.0,,1747.0,,0.0,373174.0,354157.0,-1344.0,,5375.0,,126.0,702100.0,669503.0,-398.0,,1590.0
8904031470,4690260,Новый Уренгой,,12383.0,117896.0,113858.0,372.0,,965.0,,5646.0,50951.0,48745.0,348.0,,4840.0,,7583.0,119996.0,123675.0,483.0,,8055.0,,9680.0,89361.0,86988.0,682.0,,1501.0,,11327.0,89706.0,65586.0,-30.0,,1384.0,,14314.0,61868.0,34214.0,-322.0,,-1533.0
